iteration,best_objective
0,1.5867999792099
1,1.722599983215332
2,1.722599983215332
3,1.722599983215332
4,1.722599983215332
5,1.722599983215332
6,1.821699857711792
7,1.821699857711792
8,1.9066998958587646
9,1.9066998958587646
10,1.9066998958587646
11,2.0226998329162598
12,2.063499927520752
13,2.1387999057769775
14,2.1387999057769775
15,2.1387999057769775
16,2.156099796295166
17,2.156099796295166
18,2.156099796295166
19,2.1861000061035156
20,2.1861000061035156
21,2.1861000061035156
22,2.196199893951416
23,2.273099899291992
24,2.273099899291992
25,2.273099899291992
26,2.273099899291992
27,2.273099899291992
28,2.3076000213623047
29,2.3076000213623047
30,2.3353002071380615
31,2.3353002071380615
32,2.3353002071380615
33,2.3353002071380615
34,2.3696999549865723
35,2.3696999549865723
36,2.3696999549865723
37,2.3696999549865723
38,2.3696999549865723
39,2.3889000415802
40,2.4135000705718994
41,2.419100046157837
42,2.419100046157837
43,2.419100046157837
44,2.419100046157837
45,2.419100046157837
46,2.419100046157837
47,2.419100046157837
48,2.4355998039245605
49,2.4355998039245605
50,2.4355998039245605
51,2.4355998039245605
52,2.4535000324249268
53,2.4535000324249268
54,2.472899913787842
55,2.472899913787842
56,2.472899913787842
57,2.472899913787842
58,2.4784998893737793
59,2.4784998893737793
60,2.4784998893737793
61,2.4858999252319336
62,2.4858999252319336
63,2.4858999252319336
64,2.4858999252319336
65,2.4858999252319336
66,2.4858999252319336
67,2.4858999252319336
68,2.4858999252319336
69,2.4858999252319336
70,2.4858999252319336
71,2.4858999252319336
72,2.4858999252319336
73,2.4858999252319336
74,2.4858999252319336
75,2.4858999252319336
76,2.4858999252319336
77,2.4858999252319336
78,2.4858999252319336
79,2.4858999252319336
80,2.4858999252319336
81,2.4858999252319336
82,2.4858999252319336
83,2.4858999252319336
84,2.4858999252319336
85,2.4858999252319336
86,2.4858999252319336
87,2.4858999252319336
88,2.4858999252319336
89,2.4858999252319336
90,2.4858999252319336
91,2.4858999252319336
92,2.4858999252319336
93,2.4858999252319336
94,2.4858999252319336
95,2.4858999252319336
96,2.4858999252319336
97,2.4858999252319336
98,2.4858999252319336
99,2.4858999252319336
100,2.4858999252319336
